time,timestamp,frontend_currencyservice,frontend_shippingservice,frontend_checkoutservice,frontend_adservice,checkoutservice_productcatalogservice,frontend_cartservice,checkoutservice_emailservice,frontend_productcatalogservice,checkoutservice_cartservice,recommendationservice_productcatalogservice,frontend_recommendationservice,checkoutservice_currencyservice,checkoutservice_shippingservice,checkoutservice_paymentservice
2022-08-22 21:54:20.754195082 +0000 UTC m=+64981.260149061,1661205260,0.003955357,0.003060606,0.125,0.012785714,0.006666667,0.003088496,0.003333333,0.0058,0.003153846,0.007368421,0.009759615,0.0075,0.003,0.003
2022-08-22 21:55:20.822266017 +0000 UTC m=+65041.328220006,1661205320,0.0099,0.003,0.3125,0.009930556,0.0075,0.003075472,0.003,0.004792642,0.003,0.007666667,0.009836957,0.0375,0.003,0.003
2022-08-22 21:56:20.743368851 +0000 UTC m=+65101.249322848,1661205380,0.00435514,0.003,0.15,0.011935484,0.0046,0.003056604,0.003,0.005607143,0.003,0.008229167,0.012119565,0.003888889,0.003,0.003
2022-08-22 21:57:20.573941083 +0000 UTC m=+65161.079895093,1661205440,0.004580952,0.003,0.3125,0.011544118,0.004142857,0.003088496,0.003,0.00479402,0.003,0.0075,0.0145,0.0044,0.003,0.003
2022-08-22 21:58:20.644375555 +0000 UTC m=+65221.150329535,1661205500,0.003931174,0.003083333,0.175,0.013109756,0.004333333,0.003,0.003,0.005625,0.003,0.007916667,0.010833333,0.00325,0.003,0.003
2022-08-22 21:59:20.691017875 +0000 UTC m=+65281.196971865,1661205560,0.004678571,0.003,0.225,0.009736842,0.00875,0.003033613,0.003,0.005686275,0.003,0.007916667,0.013820755,0.053333333,0.0028,0.003
2022-08-22 22:00:20.603656865 +0000 UTC m=+65341.109610855,1661205620,0.013928571,0.003,0.1375,0.014852941,0.0038,0.003017391,0.003,0.004779221,0.003,0.007364865,0.012565789,0.0035,0.003,0.003
2022-08-22 22:01:20.638251466 +0000 UTC m=+65401.144205462,1661205680,0.00390535,0.003083333,0.25,0.012692308,0.004636364,0.003035088,0.003,0.006120072,0.003,0.007897727,0.010797872,0.003769231,0.003,0.003
2022-08-22 22:02:20.763980851 +0000 UTC m=+65461.269934831,1661205740,0.004414414,0.003,0.25,0.0165625,0.0045,0.003068376,0.003,0.005089286,0.003,0.006534091,0.011630435,0.004538462,0.003,0.003
2022-08-22 22:03:20.512340904 +0000 UTC m=+65521.018294884,1661205800,0.004554404,0.0029375,0.25,0.00983871,0.0055,0.003036364,0.003,0.004779935,0.003,0.005517241,0.009891304,0.004636364,0.003,0.003
2022-08-22 22:04:20.764076812 +0000 UTC m=+65581.270030810,1661205860,0.004466667,0.003083333,0.175,0.01225,0.004,0.003065041,0.003,0.004895062,0.003,0.006756757,0.013571429,0.0038,0.003,0.003333333
2022-08-22 22:05:20.549826233 +0000 UTC m=+65641.055780214,1661205920,0.008939394,0.003,0.225,0.011363636,0.004230769,0.003055556,0.003,0.005419776,0.003,0.006858974,0.010608108,0.0075,0.003,0.003
2022-08-22 22:06:20.675843098 +0000 UTC m=+65701.181797098,1661205980,0.004080357,0.003,0.15625,0.013958333,0.004,0.003,0.003,0.004962733,0.003,0.007931034,0.014333333,0.0045,0.003,0.003
2022-08-22 22:07:20.568411091 +0000 UTC m=+65761.074365092,1661206040,0.004355556,0.003066667,0.375,0.015576923,0.00825,0.00309901,0.003,0.005692641,0.003,0.008243243,0.0135625,0.0375,0.003,0.003
2022-08-22 22:08:20.675008407 +0000 UTC m=+65821.180962407,1661206100,0.004948187,0.003,0.175,0.01527027,0.0075,0.003098039,0.003,0.006114458,0.003,0.008478261,0.01375,0.0375,0.003,0.003
2022-08-22 22:09:20.806025702 +0000 UTC m=+65881.311979683,1661206160,0.004513761,0.002939394,0.175,0.010625,0.006428571,0.003018018,0.003,0.005805439,0.003,0.008243243,0.013088235,0.01,0.003,0.003
2022-08-22 22:10:20.99432975 +0000 UTC m=+65941.500283730,1661206220,0.003698962,0.003,0.19,0.0175,0.003857143,0.003015625,0.003,0.006056604,0.003,0.007916667,0.014404762,0.003222222,0.003,0.003
2022-08-22 22:11:20.803396304 +0000 UTC m=+66001.309350284,1661206280,0.004643192,0.003,0.1875,0.014112903,0.0145,0.003048,0.003,0.006013514,0.003,0.008285714,0.014411765,0.0175,0.003,0.003
2022-08-22 22:12:20.751277107 +0000 UTC m=+66061.257231105,1661206340,0.004903226,0.003,0.25,0.01375,0.003857143,0.003036697,0.003,0.005496795,0.003105263,0.008518519,0.014285714,0.01,0.003,0.003
2022-08-22 22:13:20.623774669 +0000 UTC m=+66121.129728669,1661206400,0.004253589,0.003,0.175,0.011590909,0.006666667,0.003035088,0.003,0.004406528,0.003,0.006693548,0.012215909,0.003615385,0.0034,0.003
2022-08-22 22:14:20.775434943 +0000 UTC m=+66181.281388933,1661206460,0.003581395,0.003,0.1,0.014166667,0.0075,0.003070796,0.003,0.004716814,0.003,0.006710526,0.009181034,0.00325,0.003,0.003
2022-08-22 22:15:20.71918984 +0000 UTC m=+66241.225143819,1661206520,0.004525,0.00308,0.19,0.013947368,0.0165625,0.00305042,0.003285714,0.004853035,0.003133333,0.006689189,0.009858491,0.003782609,0.003,0.003
2022-08-22 22:16:20.784504426 +0000 UTC m=+66301.290458439,1661206580,0.004477178,0.003,0.2,0.013292683,0.009166667,0.003079365,0.003,0.006232394,0.003,0.008981481,0.012115385,0.003941176,0.002866667,0.003333333
2022-08-22 22:17:20.54123479 +0000 UTC m=+66361.047188770,1661206640,0.004715686,0.003,0.2125,0.015073529,0.025,0.003015504,0.003,0.006859756,0.003181818,0.008629032,0.016333333,0.0045,0.003,0.003
2022-08-22 22:18:20.740992403 +0000 UTC m=+66421.246946401,1661206700,0.004646018,0.003,0.23125,0.01375,0.0084375,0.003104348,0.003,0.005300429,0.003,0.007361111,0.011824324,0.004333333,0.003,0.003
2022-08-22 22:19:20.576731889 +0000 UTC m=+66481.082685869,1661206760,0.004091703,0.003,0.2,0.013653846,0.006875,0.003038095,0.003,0.006284404,0.003,0.008148148,0.013035714,0.004333333,0.003,0.003
2022-08-22 22:20:20.619807438 +0000 UTC m=+66541.125761418,1661206820,0.004719626,0.003,0.2375,0.014054054,0.007083333,0.003113821,0.003,0.006564885,0.003,0.007865854,0.015526316,0.003833333,0.003,0.003285714
2022-08-22 22:21:20.637050249 +0000 UTC m=+66601.143004229,1661206880,0.004557692,0.003,0.28125,0.01140625,0.006666667,0.003033898,0.003,0.005552209,0.003,0.007848837,0.01,0.071428571,0.003,0.003
2022-08-22 22:22:20.690492439 +0000 UTC m=+66661.196446427,1661206940,0.004053571,0.003,0.2,0.012068966,0.004818182,0.003018018,0.003,0.005151869,0.003,0.006071429,0.009705882,0.003777778,0.003,0.003
2022-08-22 22:23:20.793015456 +0000 UTC m=+66721.298969435,1661207000,0.0225,0.003,0.205,0.009625,0.004,0.003066116,0.003,0.005440415,0.003,0.008214286,0.012743902,0.01,0.003,0.003
2022-08-22 22:24:20.788178042 +0000 UTC m=+66781.294132044,1661207060,0.004374486,0.003,0.625,0.01222973,0.005,0.003053571,0.004,0.00528626,0.003,0.007215909,0.0096875,0.003909091,0.003,0.003
2022-08-22 22:25:20.938445652 +0000 UTC m=+66841.444399639,1661207120,0.004260274,0.003068966,0.25,0.016104651,0.007857143,0.003054054,0.003,0.006812298,0.003,0.008714286,0.015322581,,0.003285714,
2022-08-22 22:26:20.529214564 +0000 UTC m=+66901.035168555,1661207180,0.004347458,0.003,0.25,0.010555556,0.015,0.003054054,0.003,0.00559322,0.003666667,0.007857143,0.012666667,0.0046,0.003666667,0.003
2022-08-22 22:27:20.811418882 +0000 UTC m=+66961.317372862,1661207240,0.004570093,0.003,0.16,0.0146875,0.004,0.003054054,0.003,0.006199095,0.003125,0.008333333,0.014333333,0.003322581,0.003,0.003
2022-08-22 22:28:20.747814466 +0000 UTC m=+67021.253768445,1661207300,0.004025,0.0033,0.175,0.013157895,0.003,0.003051724,0.003,0.004951557,0.003,0.006319444,0.011833333,0.003615385,0.003,0.003
2022-08-22 22:29:20.786495254 +0000 UTC m=+67081.292449242,1661207360,0.00399187,0.003071429,0.2,0.014090909,0.0075,0.003033613,0.003,0.006053241,0.003125,0.008382353,0.015833333,0.004733333,0.002866667,0.003
2022-08-22 22:30:20.594293841 +0000 UTC m=+67141.100247822,1661207420,0.00384127,0.003,0.19375,0.01375,0.0042,0.003066116,0.003,0.006045455,0.003,0.008548387,0.011363636,0.04375,0.003,0.003
2022-08-22 22:31:20.801560285 +0000 UTC m=+67201.307514271,1661207480,0.004935185,0.002928571,0.2,0.013145161,0.00875,0.003017857,0.003,0.004639053,0.003,0.006388889,0.011153846,0.004,0.003,0.003
2022-08-22 22:32:20.937450302 +0000 UTC m=+67261.443404281,1661207540,0.004638009,0.003090909,0.25,0.013653846,0.008125,0.003,0.003,0.004699681,0.002777778,0.00625,0.009739583,0.004714286,0.003,0.003
2022-08-22 22:33:20.79318211 +0000 UTC m=+67321.299136107,1661207600,0.00484127,0.003,0.25,0.013984375,0.008,0.003017544,0.003,0.004658683,0.003,0.006585366,0.011153846,0.040625,0.003,0.003
2022-08-22 22:34:20.956191556 +0000 UTC m=+67381.462145544,1661207660,0.004557789,0.003,0.34375,0.013076923,0.006875,0.003052174,0.003,0.006058673,0.003,0.008365385,0.012897727,0.00625,0.003,0.003
2022-08-22 22:35:20.884733841 +0000 UTC m=+67441.390687821,1661207720,0.006666667,0.003076923,0.3125,0.013040541,0.007857143,0.00305,0.003,0.004786942,0.003,0.007222222,0.009433962,0.003833333,0.003,0.003
2022-08-22 22:36:20.594304297 +0000 UTC m=+67501.100258278,1661207780,0.004279621,0.002923077,0.175,0.013068182,0.004428571,0.003065041,0.003,0.00517094,0.003133333,0.007653061,0.010986842,0.004052632,0.003,0.003
2022-08-22 22:37:20.915854222 +0000 UTC m=+67561.421808218,1661207840,0.004070866,0.003,0.25,0.014864865,0.0065,0.003,0.003,0.004350427,0.003,0.005288462,0.0101875,0.0075,0.003,0.003
2022-08-22 22:38:20.631011831 +0000 UTC m=+67621.136965822,1661207900,0.006847826,0.0029375,0.175,0.009848485,0.004333333,0.003091743,0.003,0.006078838,0.003,0.009017857,0.011875,0.003285714,0.003,0.003
2022-08-22 22:39:20.770160439 +0000 UTC m=+67681.276114421,1661207960,0.005806452,0.003,0.2125,0.0125,0.005,0.003060606,0.003,0.006708494,0.003285714,0.008787879,0.012708333,0.04375,0.003,0.003
2022-08-22 22:40:20.72063924 +0000 UTC m=+67741.226593242,1661208020,0.005113636,0.003,0.291666667,0.014342105,0.006071429,0.003072727,0.003,0.00527897,0.003,0.007051282,0.009814815,0.004846154,0.003,0.003
2022-08-22 22:41:20.731247554 +0000 UTC m=+67801.237201534,1661208080,0.004513514,0.003,0.175,0.013970588,0.00625,0.003098039,0.003,0.004666667,0.003,0.006470588,0.010892857,0.003545455,0.003,0.003
2022-08-22 22:42:20.865744997 +0000 UTC m=+67861.371698996,1661208140,0.004168224,0.003066667,0.3125,0.01527027,0.01,0.003,0.003,0.006322993,0.003,0.007714286,0.013028846,0.03125,0.003,0.003
2022-08-22 22:43:20.85579294 +0000 UTC m=+67921.361746919,1661208200,0.004568807,0.00316,0.175,0.016710526,0.006666667,0.003054545,0.003,0.004648276,0.003,0.006693548,0.014360465,0.02125,0.003,0.003
2022-08-22 22:44:20.787674009 +0000 UTC m=+67981.293628006,1661208260,0.003812081,0.003,0.2125,0.014939024,0.007857143,0.003033058,0.003,0.006408582,0.003,0.008194444,0.013068182,0.003909091,0.003,0.003
2022-08-22 22:45:20.90890917 +0000 UTC m=+68041.414863160,1661208320,0.004056911,0.003,0.375,0.012867647,0.005,0.003,0.003,0.004264249,0.003,0.006369048,0.010163043,0.004333333,0.003,0.003
2022-08-22 22:46:20.861034693 +0000 UTC m=+68101.366988690,1661208380,0.004907834,0.003074074,0.4375,0.014565217,0.005,0.003054545,0.003,0.004839744,0.003,0.008035714,0.01287234,0.004555556,0.003,0.003
2022-08-22 22:47:20.580625698 +0000 UTC m=+68161.086579707,1661208440,0.006180556,0.003,0.2125,0.011818182,0.008571429,0.00305042,0.003,0.006058952,0.003,0.008125,0.011071429,0.004111111,0.003,0.003333333
2022-08-22 22:48:20.718678246 +0000 UTC m=+68221.224632236,1661208500,0.00412,0.003064516,0.207142857,0.0143125,0.00625,0.003077519,0.003,0.004827381,0.003090909,0.0065,0.011944444,0.004153846,0.003,0.003
2022-08-22 22:49:20.672192873 +0000 UTC m=+68281.178146861,1661208560,0.004114155,0.003074074,0.19375,0.012571429,0.004,0.003017857,0.003,0.005784133,0.003181818,0.0075625,0.014897959,0.003,0.003,0.003
2022-08-22 22:50:20.692310001 +0000 UTC m=+68341.198263991,1661208620,0.003824561,0.003,0.19375,0.019078947,0.007857143,0.002984375,0.003,0.005953488,0.003,0.0081,0.01387931,0.003,0.002818182,0.003
2022-08-22 22:51:20.685478832 +0000 UTC m=+68401.191432840,1661208680,0.004296296,0.003,0.175,0.014318182,0.004555556,0.003,0.003,0.006166667,0.003,0.007702703,0.014583333,0.005,0.003,0.003
2022-08-22 22:52:20.747934436 +0000 UTC m=+68461.253888428,1661208740,0.004133047,0.003,0.175,0.010833333,0.005,0.003070175,0.003,0.005659091,0.003,0.007844828,0.0115,0.004,0.003,0.003
2022-08-22 22:53:20.880872462 +0000 UTC m=+68521.386826483,1661208800,0.004540426,0.003,0.2,0.013851351,0.0065,0.003061538,0.003,0.006581633,0.003,0.008953488,0.013833333,0.0075,0.003,0.003
2022-08-22 22:54:20.804645432 +0000 UTC m=+68581.310599413,1661208860,0.003788104,0.003,0.175,0.009939024,0.004333333,0.00307767,0.003,0.005535714,0.003,0.0075,0.009695122,,0.003,
2022-08-22 22:55:21.263925443 +0000 UTC m=+68641.769879452,1661208921,0.0048,0.003,0.1375,0.014714286,0.0045,0.003057692,0.003,0.005405759,0.003,0.008088235,0.0153125,0.003666667,0.003,0.003
2022-08-22 22:56:20.628850021 +0000 UTC m=+68701.134804028,1661208980,0.004502183,0.003,0.175,0.012357143,0.0075,0.003015873,0.003,0.004953623,0.003,0.007419355,0.00975,0.006666667,0.003,0.003
2022-08-22 22:57:20.85114468 +0000 UTC m=+68761.357098699,1661209040,0.004087137,0.003,0.175,0.013947368,0.004428571,0.003015504,0.003,0.005221519,0.003,0.007580645,0.012833333,0.004222222,0.003,0.003
2022-08-22 22:58:20.748801425 +0000 UTC m=+68821.254755423,1661209100,0.003844444,0.003,0.1375,0.014539474,0.0065625,0.003070796,0.003,0.004975078,0.003,0.007307692,0.012565789,0.0046,0.003,0.003
2022-08-22 22:59:20.773781111 +0000 UTC m=+68881.279735110,1661209160,0.006339286,0.002941176,0.25,0.013088235,0.004454545,0.00312069,0.003,0.00556391,0.003,0.006785714,0.014144737,0.033333333,0.003,0.003
2022-08-22 23:00:20.858822218 +0000 UTC m=+68941.364776227,1661209220,0.003763052,0.003095238,0.15,0.013076923,0.005833333,0.003017857,0.003,0.005206522,0.003,0.007948718,0.011956522,0.003727273,0.002777778,0.003
2022-08-22 23:01:20.843308669 +0000 UTC m=+69001.349262649,1661209280,0.004788462,0.003,0.2125,0.01234375,0.004,0.003107143,0.003,0.004784314,0.003,0.006875,0.010857143,0.004538462,0.003,0.003
2022-08-22 23:02:20.928207791 +0000 UTC m=+69061.434161792,1661209340,0.004481132,0.003,0.175,0.014308511,0.0075,0.003032,0.003,0.004958702,0.003,0.008030303,0.014891304,0.003315789,0.003,0.003
2022-08-22 23:03:20.918324433 +0000 UTC m=+69121.424278441,1661209400,0.004409836,0.003,0.25,0.016214286,0.003,0.003018349,0.003,0.005495169,0.0034,0.008448276,0.014807692,0.0375,0.003,0.003
2022-08-22 23:04:20.909110769 +0000 UTC m=+69181.415064749,1661209460,0.004187773,0.003,0.2,0.014360465,0.0075,0.003017241,0.003,0.006908163,0.003,0.009609375,0.010214286,0.005,0.0026,0.003
2022-08-22 23:05:20.902824766 +0000 UTC m=+69241.408778748,1661209520,0.004955556,0.003,0.225,0.016774194,0.006666667,0.003018018,0.003,0.005037688,0.003,0.007822581,0.012763158,0.0175,0.003,0.003
2022-08-22 23:06:20.690556608 +0000 UTC m=+69301.196510617,1661209580,0.004166667,0.003,0.2,0.011363636,0.00425,0.00304918,0.003,0.004600998,0.003,0.0061875,0.009517544,0.004,0.003,0.003
2022-08-22 23:07:20.881289835 +0000 UTC m=+69361.387243830,1661209640,0.004443396,0.003,0.1875,0.012647059,0.004777778,0.003034188,0.003,0.005771889,0.003,0.008064516,0.012012195,0.01,0.003,0.003
2022-08-22 23:08:20.649740838 +0000 UTC m=+69421.155694851,1661209700,0.004946524,0.003,0.3125,0.010967742,0.0048,0.003019231,0.003,0.005965608,0.003,0.008703704,0.010661765,0.075,0.003,0.003
2022-08-22 23:09:20.608610401 +0000 UTC m=+69481.114564389,1661209760,0.004484979,0.003,0.207142857,0.015147059,0.005833333,0.003081301,0.003,0.006292135,0.003181818,0.009166667,0.016861702,0.003545455,0.003,0.003
2022-08-22 23:10:21.049635656 +0000 UTC m=+69541.555589665,1661209821,0.004578947,0.003181818,0.15625,0.011209677,0.003666667,0.00306,0.003,0.005431818,0.003,0.007865854,0.01125,0.0045,0.003,0.003
2022-08-22 23:11:20.937739255 +0000 UTC m=+69601.443693259,1661209880,0.005,0.003060606,0.19375,0.014642857,0.006944444,0.003136752,0.003,0.005748031,0.003181818,0.0076,0.011646341,0.004285714,0.003,0.003
2022-08-22 23:12:20.835367442 +0000 UTC m=+69661.341321454,1661209940,0.004539906,0.003,0.175,0.015454545,0.007142857,0.003067797,0.003,0.006241071,0.003,0.008055556,0.011630435,0.003533333,0.003,0.003
2022-08-22 23:13:20.609223515 +0000 UTC m=+69721.115177494,1661210000,0.004104348,0.003,0.175,0.011693548,0.007142857,0.003053097,0.003,0.005849609,0.003,0.008012821,0.012445652,0.003571429,0.003285714,0.003
2022-08-22 23:14:20.89507765 +0000 UTC m=+69781.401031648,1661210060,0.00420362,0.003,0.175,0.01347561,0.003285714,0.003,0.003,0.004592357,0.003285714,0.007575758,0.0093,0.005,0.003,0.003
2022-08-22 23:15:20.716339827 +0000 UTC m=+69841.222293808,1661210120,0.0041875,0.003,0.1,0.015431034,0.0046,0.003,0.003,0.00527027,,0.006987179,0.015232558,,0.003,
2022-08-22 23:16:20.672093337 +0000 UTC m=+69901.178047318,1661210180,0.004544186,0.003,0.225,0.01328125,0.0065,0.003070175,0.003,0.005687251,0.003,0.008333333,0.015178571,0.0075,0.003,0.003
2022-08-22 23:17:20.545293878 +0000 UTC m=+69961.051247886,1661210240,0.004533333,0.003,0.1375,0.013529412,0.005833333,0.003066667,0.003,0.005559072,0.003,0.007619048,0.012647059,0.004636364,0.003,0.003
2022-08-22 23:18:20.639102186 +0000 UTC m=+70021.145056186,1661210300,0.003921739,0.003,0.225,0.010340909,0.00875,0.003053571,0.003,0.005336788,0.003181818,0.008173077,0.01609375,0.004857143,0.003,0.003
2022-08-22 23:19:21.080616557 +0000 UTC m=+70081.586570555,1661210361,0.004417722,0.003,0.291666667,0.016486486,0.0075,0.003113208,0.003,0.005752688,0.003,0.008275862,0.01484375,0.004714286,0.003,0.003
2022-08-22 23:20:20.881452355 +0000 UTC m=+70141.387406366,1661210420,0.006428571,0.003,0.25,0.011071429,0.005625,0.003017094,0.003,0.005,0.003285714,0.006666667,0.011875,0.04375,0.003,0.003
2022-08-22 23:21:20.720454888 +0000 UTC m=+70201.226408879,1661210480,0.004761468,0.003,0.1,0.010483871,0.0038,0.00308,0.003,0.005357143,0.003,0.007258065,0.0098125,0.034375,0.003,0.003
2022-08-22 23:22:20.721981544 +0000 UTC m=+70261.227935554,1661210540,0.004648148,0.003,0.15625,0.012578125,0.005,0.003068966,0.003,0.004848101,0.003181818,0.007222222,0.009622642,0.003833333,0.002777778,0.003
2022-08-22 23:23:20.775636304 +0000 UTC m=+70321.281590309,1661210600,0.005576923,0.003,0.1,0.012142857,0.007222222,0.003034783,0.003,0.004641618,0.003,0.006428571,0.01143617,0.003631579,0.003,0.003
2022-08-22 23:24:20.750256413 +0000 UTC m=+70381.256210393,1661210660,0.004682692,0.003,0.2125,0.0135625,0.005,0.003088496,0.003,0.004543353,0.0034,0.005595238,0.010384615,0.00875,0.0034,0.003
2022-08-22 23:25:20.890144389 +0000 UTC m=+70441.396098390,1661210720,0.004881188,0.003068966,0.1625,0.012291667,0.0075,0.003053097,0.003285714,0.004753846,0.003,0.0071875,0.011829268,0.0375,0.003,0.0035
2022-08-22 23:26:20.894338104 +0000 UTC m=+70501.400292084,1661210780,0.004370558,0.003,0.19375,0.014632353,0.0035,0.003,0.003,0.004855346,0.003,0.008095238,0.011184211,0.005,0.003,0.003
2022-08-22 23:27:20.756556382 +0000 UTC m=+70561.262510366,1661210840,0.006730769,0.003105263,0.3125,0.009935897,0.0038,0.003058252,0.003,0.005329949,0.003,0.007013889,0.011071429,0.005,0.003,0.003
2022-08-22 23:28:21.012712299 +0000 UTC m=+70621.518666309,1661210901,0.004737089,0.003,0.15,0.013088235,0.003666667,0.003145455,0.003,0.004927393,0.003117647,0.0077,0.012556818,0.005,0.003,0.003
2022-08-22 23:29:20.661110277 +0000 UTC m=+70681.167064287,1661210960,0.004805405,0.003,0.25,0.009864865,,0.003070796,0.003,0.005292208,0.003222222,0.006944444,0.00951087,0.0175,0.003,0.003
2022-08-22 23:30:20.907508057 +0000 UTC m=+70741.413462054,1661211020,0.004351598,0.003,0.13,0.012142857,0.0059375,0.003067797,0.003,0.005,0.003,0.008583333,0.011395349,0.004666667,0.003,0.003
2022-08-22 23:31:20.694722992 +0000 UTC m=+70801.200676973,1661211080,0.004205742,0.003060606,0.175,0.01375,0.0075,0.003018519,0.003,0.005416667,0.003,0.007569444,0.01255,0.005,0.003,0.003
2022-08-22 23:32:20.854386518 +0000 UTC m=+70861.360340498,1661211140,0.004488372,0.003,0.175,0.013857143,0.006,0.003052632,0.003,0.004604651,0.003,0.005546875,0.009607843,0.003727273,0.003,0.003666667
2022-08-22 23:33:20.707680532 +0000 UTC m=+70921.213634512,1661211200,0.044791667,0.003,0.2125,0.012327586,0.003285714,0.003,0.003,0.005028571,0.003,0.007214286,0.011013514,0.025,0.003,0.003
2022-08-22 23:34:20.689155188 +0000 UTC m=+70981.195109188,1661211260,0.004489796,0.003,0.25,0.010555556,0.0046,0.003019231,0.003,0.004673333,0.003,0.00612069,0.011041667,0.058333333,0.003,0.003
2022-08-22 23:35:20.709195104 +0000 UTC m=+71041.215149114,1661211320,0.004477477,0.0029375,0.25,0.014864865,0.00625,0.003129032,0.003,0.005532407,0.003,0.007611111,0.013254717,0.004363636,0.003,0.003
2022-08-22 23:36:20.885115156 +0000 UTC m=+71101.391069165,1661211380,0.004575758,0.003083333,0.091666667,0.00974359,0.0065,0.003034483,0.003,0.00525641,0.003,0.007395833,0.0096875,0.004333333,0.003,0.003
2022-08-22 23:37:20.917483414 +0000 UTC m=+71161.423437424,1661211440,0.007569444,0.003,0.2,0.013375,0.003285714,0.003048,0.003,0.005390244,0.003,0.00775,0.010178571,0.004538462,0.003,0.003
